"family","scientificName","scientificNameAuthorship","x"
"Calymperaceae","Syrrhopodon incompletus Schwägr.","Schwägr.",11
"BROMELIACEAE","Aechmea","sp.",11
"Metzgeriaceae","Metzgeria convoluta","Steph.",11
"Ceramiaceae","Callithamnion uruguayense","Taylor",11
"Coleosporiaceae","Coleosporium elephantopodis","Thüm.",11
"Sematophyllaceae","Paranapiacabaea paulista","W.R.Buck & Vital",11
"Asteraceae","Taraxacum Weber","Weber",11
"Asteraceae","Erigeron linifolius","Willd.",11
"Characeae","Nitella furcata subsp. mucronata (A.Braun) R.D.Wood","(A.Braun) R.D.Wood",10
"Magnoliaceae","Michelia fuscata","(Andrews) Blume",10
"Acrobolbaceae","Saccogynidium caldense (Ångstr.) Grolle","(Ångstr.) Grolle",10
"Fabaceae","Fabaceae","(Benth. & Hook.f.) Britton & Rose",10
"Rubiaceae","Palicourea stachyoides","(Benth.) Delprete",10
"Steccherinaceae","Junghuhnia undigera","(Berk. & M.A. Curtis) Ryvarden",10
"Hymenochaetaceae","Fuscoporia rhabarbarina","(Berk.) Groposo, Log-Leite & Góes-Neto",10
"Callicostaceae","Lepidopilum (Brid.) Brid.","(Brid.) Brid.",10
"Hedwigiaceae","Rhacocarpus purpurascens","(Brid.) Paris",10
"Polytrichaceae","Itatiella ulei (Broth. ex Müll. Hal.) G.L. Sm.","(Broth. ex Müll. Hal.) G.L. Sm.",10
"Rhodomelaceae","Laurencia papillosa (C. Agardh) Greville","(C. Agardh) Greville",10
"Hypneaceae","Hypnea spinella","(C.Agardh) Kützing",10
"Lejeuneaceae","Diplasiolejeunea pellucida (C.F.W. Meissn. ex Spreng.) Schiffn.","(C.F.W. Meissn. ex Spreng.) Schiffn.",10
"Blechnaceae","Blechnum obtusifolium","(C.Presl ex Christ) Ettingsh.",10
"Cucurbitaceae","Apodanthera smilacifolius","(Cogn.) Mart.Crov.",10
"Asteraceae","Vernonia squarrosa","(D.Don) Less.",10
"Fabaceae","Chamaecrista nictitans var. patellaria (DC. ex Collad.) H.S.Irwin & Barneby","(DC. ex Collad.) H.S.Irwin & Barneby",10
"Melastomataceae","Leandra sericea","(DC.) Cogn.",10
"Melastomataceae","Pleroma stenocarpa","(DC.) Cogn.",10
"Bignoniaceae","Distictella cuneifolia (DC.) Sandwith","(DC.) Sandwith",10
"Entolomataceae","Inocephalus cystidiophorus","(Dennis) Karstedt & Capelari",10
"Sphagnaceae","Sphagnum capillifolium (Ehrh.) Hedw.","(Ehrh.) Hedw.",10
"Udoteaceae","Halimeda tuna","(Ellis & Solander) J.V.Lamouroux",10
"Pteridaceae","Paraceterach (F.Muell.) Copel.","(F.Muell.) Copel.",10
"Caliciaceae","Dirinaria applanata","(Fée) D.D. Awasthi",10
"Cladoniaceae","Cladonia didyma","(Fée) Vain.",10
"Caulerpaceae","Caulerpa sertularioides","(Gmelin) Howe",10
"Lejeuneaceae","Caudalejeunea lehmanniana (Gottsche) A. Evans","(Gottsche) A. Evans",10
"Cryphaeaceae","Schoenobryum concavifolium","(Griff.) Gangulee",10
"Gentianaceae","Gentianaceae","(Griseb.) Gilg",10
"Parmeliaceae","Hypotrachyna steyermarkii","(Hale) Hale",10
"Leucobryaceae","Campylopus controversus (Hampe) A. Jaeger","(Hampe) A. Jaeger",10
"Callicostaceae","Lepidopilidium brevisetum (Hampe) Broth.","(Hampe) Broth.",10
"Hypnaceae","Chrysohypnum diminutivum","(Hampe) W.R. Buck",10
"Orthotrichaceae","Schlotheimia torquata","(Hedw.) Brid.",10
"Thuidiaceae","Thuidium delicatulum","(Hedw.) Schimp.",10
"Dicranaceae","Campylopus filifolius","(Hornsch.) Mitt.",10
"Dictyotaceae","Stypopodium zonale","(J.V. Lamour.) Papenf.",10
"Poaceae","Echinochloa crus-galli cruspavonis","(Kunth) Hitchc.",10
"Polypodiaceae","Grammitis moniliformis (Lag. ex Sw.) Proctor","(Lag. ex Sw.) Proctor",10
"Lejeuneaceae","Cyclolejeunea peruviana (Lehm. & Lindenb.) A. Evans","(Lehm. & Lindenb.) A. Evans",10
"Lejeuneaceae","Symbiezidium barbiflorum","(Lindb. & Gottsche) A. Evans",10
"Melastomataceae","Microlicia cataphracta","(Mart. & Schrank ex DC.) Versiane & R.Romero",10
"Fabaceae","Chamaecrista filicifolia (Mart. ex Benth.) H.S.Irwin & Barneby","(Mart. ex Benth.) H.S.Irwin & Barneby",10
"Cladophoraceae","Cladophora fascicularis","(Mertens) Kützing",10
"Lejeuneaceae","Cololejeunea cardiocarpa","(Mont.) A. Evans",10
"Lejeuneaceae","Ceratolejeunea cubensis (Mont.) Schiffn.","(Mont.) Schiffn.",10
"Neckeraceae","Orthostichella pachygastrella","(Müll. Hal. ex Ångstr.) B.H. Allen & Magill",10
"Orthostichellaceae","Orthostichella pachygastrella (Müll. Hal. ex Ångstr.) B.H. Allen & Magill","(Müll. Hal. ex Ångstr.) B.H. Allen & Magill",10
"Pterobryaceae","Orthostichopsis tortipilis (Müll. Hal.) Broth.","(Müll. Hal.) Broth.",10
"Pilotrichaceae","Pilotrichum evanescens","(Müll. Hal.) Crosby",10
"Dicranaceae","Campylopus trachyblepharon","(Müll.Hal.) Mitt.",10
"Pseudanabaenaceae","Pseudanabaena mucicola","(Naumann & Huber-Pestalozzi) Schwabe",10
"Lejeuneaceae","Pycnolejeunea macroloba","(Nees & Mont.) Schiffn.",10
"Lejeuneaceae","Pycnolejeunea macroloba (Nees & Mont.) Schiffn.","(Nees & Mont.) Schiffn.",10
"Lejeuneaceae","Cheilolejeunea rigidula","(Nees ex Mont.) R.M. Schust.",10
"Desmidiaceae","Pleurotaenium ovatum (Nordstedt) Nordstedt","(Nordstedt) Nordstedt",10
"Apocynaceae","Orthosia scoparium","(Nutt.) Vail",10
"Graphidaceae","Ocellularia postposita","(Nyl.) Frisch",10
"Pilocarpaceae","Byssoloma subdiscordans","(Nyl.) P. James",10
"Ceratiomyxidae","Ceratiomyxa fruticulosa","(O.F. Müll.) T. Macbr.",10
"Pucciniaceae","Puccinia tubulosa","(Pat. & Gaillard) Arthur",10
"Botryosphaeriaceae","Diplodia theobromae","(Pat.) W. Nowell",10
"Melastomataceae","Pleroma clavata","(Pers.) Wurdack",10
"Ericaceae","Gaylussacia scabra","(Pohl) Sleum.",10
"Gleicheniaceae","Gleicheniaceae (R.Br.) C.Presl","(R.Br.) C.Presl",10
"Frullaniaceae","Frullania riojaneirensis","(Raddi) Spruce",10
"Lejeuneaceae","Ceratolejeunea (Spruce) J.B. Jack & Steph.","(Spruce) J.B. Jack & Steph.",10
"Lejeuneaceae","Cheilolejeunea comans","(Spruce) R.M. Schuster",10
"Calypogeiaceae","Calypogeia amazonica (Spruce) Steph.","(Spruce) Steph.",10
"Meripilaceae","Rigidoporus microporus","(Sw.:Fr.) Overeem",10
"Cyatheaceae","Cyathea armata (Sw.) Domin","(Sw.) Domin",10
"Lejeuneaceae","Marchesinia brachiata","(Sw.) Schiffn.",10
"Hymenophyllaceae","Hymenophyllum sericeum","(Sw.) Sw.",10
"Parmeliaceae","Hypotrachyna livida","(Taylor) Hale",10
"Pallaviciniaceae","Symphyogyna podophylla (Thunb.) Nees & Mont. ex Bisch.","(Thunb.) Nees & Mont. ex Bisch.",10
"Amaranthaceae","Alternanthera flavogrisea","(Urb.) Urb.",10
"Fabaceae","Derris elliptica (Wall.) Benth.","(Wall.) Benth.",10
"Aphanizomenonaceae","Raphidiopsis raciborskii","(Woloszynska) Aguilera & al.",10
"Anadyomenaceae","Anadyomene stellata (Wulfen) C. Agardh","(Wulfen) C. Agardh",10
"Arthoniaceae","Arthothelium","A. Massal.",10
"Laminariaceae","Laminaria abyssalis","A.B. Joly & Oliveira Filho",10
"Anadyomenaceae","Anadyomene saldanhae","A.B.Joly & E.C.Oliveira",10
"Characeae","Nitella acuminata A.Braun","A.Braun",10
"Malpighiaceae","Byrsonima verbascifolia latifolia","A.Juss.",10
"Trigoniaceae","Trigoniaceae A.Juss.","A.Juss.",10
"Annonaceae","Annonaceae","A.St.-Hil.",10
"Lamiaceae","Gymneia caespitosa","A.St.-Hil. ex Benth.",10
"Pucciniaceae","Puccinia cyperi","Arthur",10
"Acanthaceae","Justicia aequalis Benoist","Benoist",10
"Sapindaceae","Paullinia grandifolia Benth. ex Radlk.","Benth. ex Radlk.",10
"Marasmiaceae","Marasmius hypophaeus","Berk. & M.A. Curtis",10
"Sargassaceae","Sargassum vulgare","C. Agardh",10
"Piperaceae","Piper regnellii","C. DC.",10
"Malpighiaceae","Malpighiaceae","C.B.Rob.",10
"Asteraceae","Gamochaeta spicata","Cabrera",10
"Melastomataceae","Tibouchina mutabilis","Cogn.",10
"Melastomataceae","Microlicia alba","DC.",10
"Ochnaceae","Ochna atropurpurea","DC.",10
"Dichotomosiphonaceae","Avrainvillea Decaisne, 1842","Decaisne, 1842",10
"Nyssaceae","Camptotheca acuminata Decne.","Decne.",10
"Pucciniaceae","Puccinia conspersa","Dietel",10
"Raveneliaceae","Ravenelia microspora","Dietel",10
"Lauraceae","Cryptocarya hypospodia F.Muell.","F.Muell.",10
"Geastraceae","Geastrum saccatum","Fr.",10
"Meliolaceae","Meliola psidii","Fr.",10
"Meliolaceae","Meliola palmicola","G. Winter",10
"Pucciniaceae","Puccinia psidii","G. Winter",10
"Asteraceae","Mikania hispida Gardner","Gardner",10
"Asteraceae","Vernonia hoveifolia","Gardner",10
"Callicostaceae","Lepidopilum subsubulatum Geh. & Hampe","Geh. & Hampe",10
"Lejeuneaceae","Lejeunea glaucescens Gottsche","Gottsche",10
"Poaceae","Poaceae","Goudot",10
"Fabaceae","Crudia oblonga Griseb.","Griseb.",10
"Euphorbiaceae","Leucocroton Griseb.","Griseb.",10
"Gracilariaceae","Gracilaria abyssalis","Gurgel & Yoneshigue-Valentin in Gurgel et al.",10
"Phakopsoraceae","Cerotelium holwayi","H.S. Jacks.",10
"Halimedaceae","Halimeda gracilis Harv.","Harv.",10
"Oleaceae","Ligustrum ovalifolium Hassk.","Hassk.",10
"Polytrichaceae","Polytrichum Hedw.","Hedw.",10
"Cyatheaceae","Cyathea elegans Heward","Heward",10
"Rhodomelaceae","Polysiphonia howei","Hollenb.",10
"Pteridaceae","Adiantum dolabriforme","Hook.",10
"Rubiaceae","Rubiaceae","Hook.f.",10
"Rubiaceae","Randia","Houst. ex L.",10
"Euphorbiaceae","Euphorbiaceae","Houst. ex Mill.",10
"Marasmiaceae","Marasmius neotropicalis","J.S. Oliveira",10
"Blechnaceae","Stenochlaena J.Sm.","J.Sm.",10
"Cordiaceae","Varronia monosperma Jacq.","Jacq.",10
"Lamiaceae","Labiatae Juss.","Juss.",10
"Auriculariaceae","Exidiopsis macroacantha","K. Wells",10
"Anthocerotaceae","Anthoceros L.","L.",10
"Fabaceae","Ceratonia siliqua L.","L.",10
"Zingiberaceae","Curcuma longa L.","L.",10
"Boraginaceae","Myosotis scorpioides","L.",10
"HYMENOPHYLLACEAE","Polyphlebium polypodioides L.","L.",10
"Portulacaceae","Portulacaceae","L.",10
"Rutaceae","Rutaceae","L.",10
"Typhaceae","Typhaceae","L.",10
"Hapalidiaceae","Roseolithon L.M.Coutinho & Barros-Barreto, 2021","L.M.Coutinho & Barros-Barreto, 2021",10
"Aspleniaceae","Asplenium × sulcatum Lam.","Lam.",10
"Acanthaceae","Ruellia macrantha","Lindau",10
"Urticaceae","Urticaceae","Lindl.",10
"Myrtaceae","myrcia tenondeporan m.f.santos & e.barretto","M.F.Santos & E.Barretto",10
"Polypodiaceae","Polypodiaceae","M.G.Price",10
"Parmeliaceae","Parmotrema eitenii","Marcelli & Benatti",10
"Alstroemeriaceae","Alstroemeria foliosa Mart.","Mart.",10
"Asteraceae","Asteraceae","Mart.",10
"Sematophyllaceae","Acroporium Mitt.","Mitt.",10
"Fissidentaceae","Fissidens angustelimbatus","Mitt.",10
"Fissidentaceae","Fissidens flexinervis Mitt.","Mitt.",10
"Balantiopsidaceae","Isotachis Mitt.","Mitt.",10
"Octoblepharaceae","Octoblepharum cocuiense Mitt.","Mitt.",10
"Orthotrichaceae","Schlotheimia elata","Mitt.",10
"Calymperaceae","Syrrhopodon rupestris Mitt.","Mitt.",10
"Micropeltidaceae","Micropeltis","Mont.",10
"Calymperaceae","Syrrhopodon ligulatus","Mont.",10
"Polytrichaceae","Polytrichum brachymitrium","Müll. Hal.",10
"Gomphillaceae","Gyalectidium filicinum","Müll.Arg.",10
"Melastomataceae","Microlicia oblongifolia","Naudin",10
"Poaceae","Trachypogon plumosus","Nees",10
"Calypogeiaceae","Calypogeia peruviana","Nees & Mont.",10
"Lycopodiaceae","Lycopodiaceae P.Beauv. ex Mirb.","P.Beauv. ex Mirb.",10
"Coleochaetaceae","Coleochaete irregularis Pringsheim","Pringsheim",10
"Metzgeriaceae","Metzgeria Raddi","Raddi",10
"Sapotaceae","Pouteria caimito","Radlk.",10
"Gleicheniaceae","Gleichenia paulistana Rosenst.","Rosenst.",10
"Metzgeriaceae","Metzgeria psilocraspeda Schiffn.","Schiffn.",10
"Daltoniaceae","Daltoniaceae Schimp.","Schimp.",10
"Poaceae","Paspalum millegranum Schrad.","Schrad.",10
"Malvaceae","peltala speciosa schrad.","Schrad.",10
"MALVACEAE","Peltala speciosa Schrad.","Schrad.",10
"Calymperaceae","Calymperes lonchophyllum Schwägr.","Schwägr.",10
"Sphagnaceae","Sphagnum nemoreum","Scop.",10
"Marasmiaceae","Marasmius vigintifolius","Singer",10
"Cyatheaceae","Trichopteris Spreng., orth. var.","Spreng., orth. var.",10
"Lejeuneaceae","Diplasiolejeunea brunnea Steph.","Steph.",10
"Pallaviciniaceae","Symphyogyna aspera","Steph. ex McCormick",10
"Myrtaceae","Myrcia ribeirensis T.Fern. & D.F.Lima","T.Fern. & D.F.Lima",10
"Lepidoziaceae","Lepidozia coilophylla Taylor","Taylor",10
"Noterocladaceae","Noteroclada Taylor ex Hook. & Wilson","Taylor ex Hook. & Wilson",10
"Lepidoziaceae","Bazzania convexa Trevis.","Trevis.",10
"Clavicipitaceae","Claviceps","Tul.",10
"Podostemaceae","Podostemaceae","Tul.",10
"Rhachitheciaceae","Jonesiobryum cerradense","Vital ex Allen & Pursell",10
"Asteraceae","Erigeron linifolius Willd.","Willd.",10
"Ulvaceae","Ulva flexuosa Wulfen","Wulfen",10
"Oxalidaceae","Oxalis densifolia Zucc.","Zucc.",10
